# MAE takes the multiplication factor of 2 for avg(|(Target)-(Reconstrcted)|)
Airfoil_name,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,MAE
AH 81-K-144 W-F KLAPPE,1,0,0,0,0,0,0,0,0,0,0,0,0
AH 93-W-480B,0,1,0,0,0,0,0,0,0,0,0,0,0
CHEN AIRFOIL,0,0,1,0,0,0,0,0,0,0,0,0,0
E195  (11.82%),0,0,0,1,0,0,0,0,0,0,0,0,0
EPPLER 664 (EXTENDED) AIRFOIL,0,0,0,0,1,0,0,0,0,0,0,0,0
EPPLER 864 STRUT AIRFOIL,0,0,0,0,0,1,0,0,0,0,0,0,0
FX 79-W-660A,0,0,0,0,0,0,1,0,0,0,0,0,0
GOE 531 AIRFOIL,0,0,0,0,0,0,0,1,0,0,0,0,0
Griffith 30% Suction Airfoil,0,0,0,0,0,0,0,0,1,0,0,0,0
RONCZ R1145MS MAIN ELEMENT,0,0,0,0,0,0,0,0,0,1,0,0,0
S9104,0,0,0,0,0,0,0,0,0,0,1,0,0
MARSKE XM-1D AIRFOIL (F14-3.0),0.081529,0.003323,0.503266,0.426724,0.016403,0.163881,-0.03237,-0.161991,-0.028536,-0.004022,-0.143486,0.17528,0.002263946
EPPLER 559 AIRFOIL,0.035275,0.111512,-0.053511,0.481765,0.072643,0.235923,-0.136521,-0.022212,-0.014253,0.117258,0.170446,0.001673,0.002265268
EPPLER 1200 AIRFOIL,0.000566,0.000617,-0.026085,0.655365,0.092987,0.03578,0.001825,-0.003348,0.193984,0.028323,0.124841,-0.104856,0.002265684
RAF 27 AIRFOIL,0.121907,0.057489,-0.092211,1.176786,0.047528,-0.125206,-0.025699,-0.200067,-0.031393,0.105462,-0.049439,0.014844,0.002266158
GOE 92 AIRFOIL,0.079898,0.041536,0.302915,0.702595,0.080934,-0.181504,-0.022881,0.075159,0.011158,-0.00428,-0.037095,-0.048436,0.00226635
NACA 0018,0.229817,0.073371,-0.056693,0.685817,0.033186,0.049186,-0.015168,-0.137132,0.073922,0.079997,-0.008082,-0.008222,0.002267984
BOEING-VERTOL VR-9 AIRFOIL,0.052168,-0.001782,-0.072676,1.409367,0.000799,-0.182337,-0.008713,-0.193977,-0.056836,0.103136,-0.049065,-0.000083,0.002268756
MARSKE PIONEER IID ROOT AIRFOIL (NACA 431012A/24112 HYBRID),0.283005,0.007786,0.310356,0.606723,0.10274,-0.157548,0.015573,-0.106473,0.063169,0.028474,-0.172372,0.018565,0.002269312
GOE 404 AIRFOIL,0.088713,0.012752,0.304899,0.426798,0.008802,0.006642,-0.00706,0.061984,0.036412,0.003804,0.053795,0.002459,0.002272022
GOE 323 (HANSA-BRANDENBURG V.1) AIRFOIL,0.018296,0.016437,0.421567,0.526233,0.023687,0.026265,-0.040186,0.048592,0.006058,-0.028669,-0.061593,0.043314,0.002277864
NACA M3 AIRFOIL,0.159955,0.025246,-0.08216,1.105571,-0.003177,-0.142021,0.030965,-0.187803,0.02241,0.082918,-0.018,0.006094,0.002279218
FX 60-157 AIRFOIL,0.02308,0.007047,-0.097989,0.771504,0.080744,-0.095518,0.032177,-0.271224,0.267915,0.043266,0.272947,-0.033949,0.002279824
AG24 Bubble Dancer DLG by Mark Drela | The AG2x airfoils are intended to be used on composite versions of the Bubble Dancer and the Allegro-Lite.,0.067221,0.086401,-0.019916,0.984169,0.07159,-0.065348,-0.10302,-0.101231,-0.028782,0.104955,-0.002929,0.00689,0.002282164
NACA 23015,0.239581,0.031917,0.079079,0.716112,0.076017,-0.06368,0.017107,-0.102026,0.047165,0.045249,-0.075113,-0.011407,0.002283348
SIKORSKY GS-1 AIRFOIL,0.04402,0.030618,0.028498,0.540979,0.021166,0.141145,-0.066228,0.093233,-0.024202,0.119748,0.039823,0.031199,0.00228386
GOE 652 AIRFOIL,0.284401,0.040965,-0.220898,0.129674,-0.011004,0.245592,-0.107756,0.313991,-0.052249,0.002825,0.380946,-0.006489,0.002286284
MRC-20,0.005771,-0.015621,0.003568,0.818084,0.130218,-0.139738,0.084263,-0.09071,0.122845,0.067076,0.147134,-0.13289,0.00228785
EPPLER 540 AIRFOIL,-0.064468,-0.006607,0.000588,0.816906,0.037808,-0.078546,0.029486,-0.140521,0.326858,0.036465,0.057445,-0.015414,0.002290816
NACA 23012  12%,0.238224,0.009798,0.08585,0.932496,0.03523,-0.165858,0.038966,-0.109079,0.016266,0.031982,-0.059497,-0.054379,0.002291108
MH 94  16.03%,0.183673,0.009118,-0.105131,0.730638,0.114201,-0.054377,0.032523,-0.219542,0.118269,0.088925,0.138875,-0.03717,0.00229139
EPPLER E838 HYDROFOIL AIRFOIL,-0.12129,-0.015834,-0.108322,1.097519,-0.005355,0.156332,0.014696,-0.184438,0.179518,-0.017019,0.020614,-0.016422,0.002291634
EPPLER 548 AIRFOIL,-0.129267,-0.005615,0.172224,0.752639,0.013204,0.153798,-0.000536,-0.238341,0.184021,-0.020437,0.104198,0.014113,0.002293166
GOE 444 AIRFOIL,0.08879,0.036938,-0.103773,1.40449,0.022247,-0.280848,-0.009674,-0.241801,-0.012503,0.110837,-0.028044,0.01334,0.00229384
FX 76-100,0.208608,0.166047,-0.07763,1.093077,0.033858,-0.156282,-0.103676,-0.184716,0.009333,0.08576,-0.050298,-0.024081,0.002293976
AH 79-K-135/20 B,-0.077807,0.041272,0.078344,0.322101,0.322101,0.028567,-0.12732,0.11076,0.156478,0.279667,-0.121751,-0.01241,0.002294218
JX-GS-04,0.146088,0.041875,0.057034,1.155715,0.000932,-0.155413,-0.046823,-0.120067,-0.077429,0.078067,-0.081044,0.001065,0.002298674
NPL 9660 AIRFOIL,0.109743,0.003333,0.020039,1.031464,0.029567,-0.141502,0.030697,-0.168697,0.027708,0.081548,-0.009463,-0.014436,0.00229891
GOE 369 AIRFOIL,0.019023,0.146709,0.245817,0.462004,0.34735,-0.212949,-0.156499,-0.010807,0.00913,0.154942,-0.089864,0.085144,0.002299106
WORTMANN FX 60-126 AIRFOIL,0.007725,0.027974,-0.134672,1.029843,0.012847,0.127786,-0.045828,-0.068006,-0.046081,-0.025313,0.130812,-0.017088,0.002300704
FX 79-L-120,0.031309,0.00368,-0.071844,1.031922,0.066049,0.057532,-0.039461,-0.195387,-0.015499,0.136286,0.009212,-0.013799,0.002302376
EPPLER 432 AIRFOIL,-0.070973,-0.062496,0.121449,0.637952,0.022138,0.053464,0.040424,0.0262,0.186115,-0.008508,0.066302,-0.012067,0.002307314
N-11,0.216466,0.000302,0.183418,0.707352,0.092676,-0.229837,0.049662,0.086875,0.066307,-0.086586,-0.080627,-0.006009,0.002308544
GOE 416A AIRFOIL,0.047939,0.006365,-0.163243,1.34344,0.021328,0.030979,0.001588,-0.156817,-0.086165,-0.007584,0.009586,-0.047416,0.002309598
SD7043 (9.1%),0.026271,0.038822,-0.019236,0.981679,0.041142,-0.085123,-0.040275,-0.048943,0.007563,0.030739,0.08797,-0.020609,0.002311432
LOCKHEED L-188 TIP AIRFOIL,0.10866,-0.006484,-0.12505,1.06299,0.002671,-0.230874,0.077264,-0.104446,0.115831,0.013303,0.124088,-0.037951,0.002319206
EPPLER 520 AIRFOIL,0.031694,0.01986,-0.088083,1.061346,-0.006413,0.087706,-0.026708,-0.181074,0.109661,0.003459,-0.017798,0.006351,0.002320188
GOE 499 AIRFOIL,0.003645,0.013447,-0.129409,1.069876,-0.003567,-0.162201,-0.017284,0.10117,-0.036646,0.040123,0.198082,-0.077236,0.002320766
GOE 459 AIRFOIL,0.154788,0.085086,-0.092128,1.060847,0.018069,-0.084403,-0.026973,-0.182352,0.032247,0.072011,-0.033387,-0.003805,0.002321074
NACA 0015,0.211444,0.023764,-0.066015,0.864068,0.020974,-0.018858,0.013042,-0.139389,0.027176,0.09542,-0.031237,-0.00039,0.002326404
NASA RC(5)-10 AIRFOIL,0.060261,0.015892,0.146116,1.056145,-0.012606,-0.131137,-0.001846,-0.037289,0.05049,-0.01809,-0.090883,-0.037054,0.002327892
NASA/AMES A-01 AIRFOIL,0.329007,-0.001042,0.008139,0.938738,0.035734,-0.322746,0.057656,-0.09948,0.108778,0.01923,-0.033111,-0.040903,0.002328452
AG09,0.123687,0.103728,0.063861,1.165712,0.01016,-0.252132,-0.083915,-0.135001,-0.056753,0.095537,-0.027573,-0.007311,0.002330368
NACA 66(3)-218,-0.025976,-0.007858,-0.073304,0.757203,0.085542,-0.094353,0.035685,-0.089519,0.335661,0.085516,0.015724,-0.024322,0.002332096
NACA 0021,0.272547,0.020075,-0.031378,0.472094,0.027903,0.122388,0.020891,-0.082811,0.103515,0.101566,-0.002772,-0.024018,0.002338082
RYAN BQM-34 FIREBEE WING AIRFOIL,0.122601,0.043165,-0.065479,0.986111,0.076499,-0.104605,-0.059283,-0.204179,0.038638,0.174,0.000209,-0.007677,0.002338624
FX 63-110 AIRFOIL,0.002019,0.048977,-0.092921,0.975482,0.068233,0.042209,-0.083735,0.021502,-0.01918,0.054123,0.142752,-0.159462,0.002339616
EPPLER 748 AIRFOIL,0.008326,0.001266,-0.128744,0.59472,0.066466,0.343866,-0.023179,-0.069511,-0.034704,-0.007671,0.276005,-0.02684,0.00234205
OAF117 AIRFOIL,0.114916,0.158222,0.014896,0.787547,0.026095,0.105238,-0.187704,-0.047159,-0.049676,0.105182,-0.012317,-0.015241,0.00234467
USNPS4 (smoothed),0.134934,-0.003672,0.152551,0.70779,0.040343,-0.257166,0.098628,0.015277,0.037335,0.036823,0.106416,-0.069257,0.0023483
GOE 530 AIRFOIL,0.107547,-0.003526,0.306995,0.489791,-0.00787,-0.063715,0.023921,0.179389,0.038886,0.001218,-0.067404,-0.00523,0.00234895
FX 60-177 AIRFOIL,0.034434,0.011521,-0.096892,0.656083,0.111845,-0.056363,0.033034,-0.265133,0.282455,0.074827,0.2586,-0.04441,0.002350388
S4083 (8%),0.066537,0.091267,0.08498,0.905321,0.086892,-0.081687,-0.094563,-0.047089,-0.104326,0.119193,0.006358,-0.032884,0.002350808
WORTMANN FX M2 AIRFOIL,0.292917,0.053056,0.221046,0.72725,0.038369,-0.276766,-0.026445,-0.030534,0.037904,-0.017058,0.063133,-0.082872,0.002351378
BOEING 103 AIRFOIL,0.035614,-0.000641,0.089831,0.802975,0.017505,-0.035984,0.028314,-0.010833,0.020682,0.0219,0.036385,-0.005748,0.002351674
MH 150  23.89%,-0.052179,-0.003352,-0.047174,0.284307,0.00809,0.550946,-0.066406,0.002917,0.132314,-0.106014,0.302831,-0.00628,0.002352924
EPPLER 426 AIRFOIL,0.240869,0.121936,-0.025499,0.778749,0.095775,-0.053588,-0.128124,-0.155461,-0.010859,0.153066,0.020476,-0.037341,0.002358982
AG47c -03f,0.121572,0.066787,-0.054165,1.273067,-0.019871,-0.199036,-0.073908,-0.162063,-0.094921,0.165557,0.007012,-0.030031,0.002359558
AG12,0.129499,0.058917,-0.022349,1.182528,0.029428,-0.158153,-0.058956,-0.114486,-0.110811,0.086192,-0.025154,0.003346,0.00236056
MH 23  8%,0.168032,0.004915,-0.059181,1.222445,0.030425,-0.307537,0.054998,-0.128117,-0.008053,0.074495,-0.043694,-0.008727,0.002365004
GOE 723 AIRFOIL,0.005838,0.010098,-0.015169,0.747546,0.063108,0.083542,-0.050578,0.11553,-0.084425,0.111059,0.007743,0.005709,0.002365486
MA409 (original),0.246994,0.018852,-0.034178,1.020491,0.094253,-0.358967,0.028625,-0.009769,0.005075,0.00715,-0.021379,0.002853,0.002365622
LOCKHEED-GEORGIA SUPERCRITICAL AIRFOIL,0.229953,0.001458,0.039023,0.996424,0.053728,-0.268105,0.061228,-0.175736,0.022526,0.066508,-0.023229,-0.003777,0.002366848
PROPFAN CRUISE MISSILE WING AIRFOIL,0.00207,0.001246,-0.105485,1.263469,0.058673,-0.168337,0.001443,-0.150845,-0.006934,0.120643,0.0172,-0.033142,0.0023683
Coanda 1,0.204746,-0.000794,0.100722,1.163401,0.027731,-0.379952,0.062627,0.016967,-0.072987,0.029424,-0.093568,-0.058317,0.00236864
SOKOLOV AIRFOIL,-0.017749,0.131129,0.049649,0.861527,0.026556,-0.088742,-0.146711,0.205555,-0.058623,0.089188,0.06613,-0.11791,0.002369064
GOE 769 AIRFOIL,0.190793,0.03529,0.365205,0.321591,0.011336,0.076103,-0.056348,0.07366,-0.010755,-0.005459,-0.027092,0.025675,0.002370076
GOE 775 AIRFOIL,0.266915,0.029146,-0.048147,0.473244,0.033599,0.116028,0.019573,-0.105671,0.102905,0.106052,0.02363,-0.017275,0.002372774
DAE-11 AIRFOIL,-0.11238,0.012227,0.131608,0.615732,0.051267,0.119372,-0.071854,0.263736,0.087454,-0.06244,-0.016063,-0.01866,0.00237286
FX 74-CL6-140,-0.262591,-0.00487,0.37263,0.602973,-0.080166,0.246643,-0.029458,-0.082025,0.072213,-0.17407,0.255454,0.083266,0.00237718
EPPLER 654 AIRFOIL,-0.092747,-0.062562,0.002956,0.557955,0.109805,0.105079,0.033017,0.059765,0.170645,0.029112,0.128036,-0.041061,0.002379666
GOE 244 (MVA PR.4) AIRFOIL,0.170258,0.012104,0.00575,0.136816,0.149956,0.174912,-0.038014,0.30512,0.00912,-0.086411,0.329535,-0.169147,0.002380992
S9000 (9%),0.081669,0.037474,0.001578,0.955053,0.050187,-0.106334,-0.044526,-0.099862,-0.002985,0.113538,0.012486,0.001723,0.002382082
GOE 550 AIRFOIL,0.118428,0.077428,-0.045482,0.550665,0.046679,0.063423,-0.099192,0.097975,-0.013649,0.137709,0.0598,0.006215,0.00238226
NN7 MK20,-0.17254,-0.003364,-0.088662,0.992834,0.012564,0.16926,0.000001,-0.151738,0.145959,-0.070837,0.241192,-0.074671,0.002383922
GOE 392 AIRFOIL,-0.022249,0.000771,-0.008649,1.014918,-0.002411,-0.098682,0.013266,0.064561,0.001122,0.001393,0.062254,-0.026296,0.002384042
FX 78-K-140/20,-0.119447,0.012142,0.047388,0.760554,0.108088,-0.033669,-0.02545,0.221572,0.193481,-0.013232,-0.133559,-0.017867,0.002386492
NASA/LANGLEY LS(1)-0417MOD AIRFOIL,0.226387,0.033851,0.071912,0.453605,0.095739,-0.048392,-0.001802,-0.221993,0.226227,0.039574,0.214466,-0.089573,0.002386532
ONERA OA213 AIRFOIL,0.088035,0.01371,0.27182,0.66548,0.006923,-0.054,-0.023402,0.027558,0.161916,-0.060624,-0.096809,-0.000607,0.00238683
AG03 (flat aft bottom),0.118354,0.011464,0.0503,1.196739,0.010762,-0.227968,0.011534,-0.132062,-0.076442,0.051107,-0.022858,0.009071,0.002387516
USA 46 AIRFOIL,0.037403,0.159271,-0.01284,1.089877,0.028599,-0.128433,-0.145956,-0.172025,-0.019503,0.097404,0.083454,-0.017251,0.002388036
UNIVERSITY OF ALBERTA UA 79-SF-187 AIRFOIL MAIN ELEMENT,0.04729,0.039192,0.072863,0.857434,-0.009409,-0.02599,-0.074058,-0.096149,-0.04604,0.130383,0.112215,-0.007733,0.002388262
S4158,-0.000008,-0.001768,-0.01358,1.023996,0.009046,-0.096266,0.022491,0.031594,0.03463,-0.006575,0.000544,-0.004103,0.002388594
NACA 0010-64,0.164776,0.029006,-0.111133,1.21797,0.0278,-0.276176,0.043553,-0.188337,0.038469,0.102799,-0.037126,-0.011602,0.002393632
NACA M23 AIRFOIL,-0.033534,-0.036317,0.584832,0.483819,0.024338,-0.147757,0.014136,0.223756,0.025031,0.00201,-0.23573,0.095415,0.002393822
MH 121  8.76%,0.001637,0.008092,-0.268687,1.423151,-0.001216,-0.181637,0.029646,-0.122382,0.013312,0.019843,0.151901,-0.073662,0.002396212
DU 80-141,-0.008224,0.01651,-0.084607,1.014118,0.005285,0.065589,-0.002291,-0.21398,0.053845,-0.04183,0.288118,-0.092533,0.002396728
NASA/AMES 63A108 MOD C AIRFOIL,0.20011,0.101518,-0.068383,0.869075,0.207151,-0.256119,-0.093444,-0.206549,0.028279,0.250221,0.022696,-0.054555,0.002402026
NACA 65(4)-421,-0.182794,-0.022307,-0.102582,0.808006,0.076866,0.243682,0.006784,-0.050547,0.198644,0.012692,0.07629,-0.064734,0.002404656
GOE 319 (HANSA-BRANDENBURG II) AIRFOIL,0.008184,0.00439,0.359797,0.615356,0.008304,-0.085451,0.004683,0.089105,0.034848,-0.036373,0.007814,-0.010657,0.002406618
RAE(NPL) 5212 AIRFOIL,0.157833,-0.000868,-0.183818,1.086933,0.090314,-0.212175,0.050216,-0.231578,0.112269,0.032605,0.210583,-0.112312,0.002407868
GOE 434 AIRFOIL,0.156378,0.007043,-0.097589,0.224735,0.04548,0.410689,-0.034451,0.111908,0.030173,-0.037642,0.197839,-0.014564,0.002408104
NASA SC(2)-0010 AIRFOIL,0.167027,0.002743,-0.109554,1.213283,0.021983,-0.252475,0.050261,-0.215371,0.061327,0.069553,-0.003687,-0.005089,0.002409622
USA 29 AIRFOIL,0.117759,-0.005914,0.104985,0.478429,-0.026636,-0.040169,0.027111,0.242588,0.000831,0.041024,-0.11952,0.179512,0.002409782
GOE 344 (PFALZ 71) AIRFOIL,0.423018,-0.070456,0.078795,0.825962,0.00869,-0.490641,0.138652,-0.02472,0.012023,0.093749,-0.025384,0.030312,0.002410948
St. CYR 24 (Bartel 35-IIIC),0.237404,0.147817,0.24439,0.249181,0.249181,-0.191276,-0.102491,0.228929,0.149848,-0.039221,-0.106485,-0.067275,0.002413644
AG19,0.101365,0.109472,0.008612,1.194008,0.004525,-0.178223,-0.106292,-0.100359,-0.066298,0.064728,-0.022952,-0.008586,0.002413848
FX 73-CL2-152,0.049278,0.084372,0.095819,0.300669,0.015837,0.229588,-0.121921,0.031459,-0.028882,0.064545,0.303655,-0.024419,0.002415744
E474  (14.09%),0.465601,0.052035,-0.055555,0.704722,0.023498,-0.097652,-0.026936,-0.092713,0.010329,0.104848,-0.082437,-0.005738,0.002415798
GOE 6K AIRFOIL,0.041086,0.004982,-0.15531,1.393238,-0.004984,-0.352642,0.074593,-0.032405,0.008098,0.048305,0.016877,-0.041839,0.002416572
RAE(NPL) 5213 AIRFOIL,0.112858,0.041166,-0.141947,1.25807,0.026223,-0.157633,-0.01094,-0.214544,0.052661,0.003847,0.142037,-0.111797,0.002420958
RAF 25 AIRFOIL,0.066967,0.041954,-0.087938,1.301184,0.00398,-0.186658,-0.037122,-0.158563,-0.038913,0.114849,-0.015884,-0.003859,0.002422944
DS19 Joe Wurts,0.090647,0.025013,-0.007408,0.963352,0.079119,-0.099662,-0.058926,-0.074821,-0.002545,0.119047,-0.015451,-0.018366,0.00242365
EPPLER 543 AIRFOIL,-0.073247,-0.007997,0.066828,0.755739,0.04543,-0.015574,0.024182,-0.148087,0.282723,0.027971,0.046195,-0.004163,0.00242658
FX 83-W-108,-0.000602,0.021485,-0.187408,1.004864,0.052243,-0.013957,-0.02671,0.06061,-0.035285,0.08655,0.06453,-0.026319,0.002427066
NASA NLF(1)-0416,-0.020147,0.00111,0.018811,0.704277,0.076112,0.170231,-0.034227,-0.1933,0.065238,0.079525,0.207553,-0.075183,0.002427472
GOE 777 AIRFOIL,-0.030837,-0.003779,0.448164,0.108011,0.06231,0.379209,-0.013872,0.11706,0.070226,-0.100884,-0.042887,0.00728,0.002431122
FX 73-K-170/22,-0.160376,-0.079768,-0.128373,0.847823,0.061104,0.097026,0.051847,0.028694,0.204381,-0.035466,0.204904,-0.091795,0.002431406
LNV109A,0.016021,0.028988,0.563695,0.250772,-0.047523,0.289304,-0.113454,0.094329,-0.122133,-0.033089,-0.069903,0.142993,0.00243285
EH 0.0/9.0,0.131129,0.023219,-0.07166,1.110583,0.044633,-0.10454,-0.040351,-0.182411,-0.01755,0.15031,-0.057827,0.014464,0.002433136
ONERA HOR12 AIRFOIL,0.10106,0.047544,0.007603,0.562347,0.086712,0.122207,-0.127253,0.101706,-0.031074,0.125619,0.00774,-0.004211,0.002433596
AG17,0.080744,0.117837,-0.014607,1.201526,0.001391,-0.117672,-0.106501,-0.121532,-0.093963,0.061761,-0.012256,0.003272,0.002434192
EPPLER 585 AIRFOIL,-0.088835,0.007944,0.064585,0.279245,0.279245,0.003793,-0.072122,0.02586,0.238766,0.201991,0.066884,-0.007356,0.002434932
EPPLER EA 6(-1)-009 AIRFOIL,0.091769,0.025292,-0.078832,1.079949,0.073132,-0.125728,-0.040372,-0.241463,0.050537,0.121352,0.014448,0.029916,0.002435122
NPL 9615 AIRFOIL,0.06713,-0.000122,0.0275,1.110749,-0.0033,-0.109326,0.038321,-0.164647,0.000402,0.057416,-0.011027,-0.013097,0.002435414
S9033 (7.5%),0.214264,0.121925,-0.061153,1.114291,0.054443,-0.160297,-0.114763,-0.188195,-0.057866,0.153317,-0.057025,-0.018942,0.002437238
GOE 228 (MVA H.38) AIRFOIL,-0.000334,0.000856,-0.026518,0.44665,0.062005,0.198311,-0.004766,0.113741,0.054258,-0.073319,0.250489,-0.021372,0.00244145
EPPLER 582 AIRFOIL,-0.068597,-0.021591,0.086377,0.301589,0.248189,-0.008724,-0.042063,0.07333,0.22302,0.204406,0.004064,-0.000001,0.002442342
RUTAN CANARD AIRFOIL,0.099352,-0.003635,-0.049938,1.008868,0.013448,-0.186582,0.042023,-0.06689,0.117385,0.022488,0.014053,-0.01057,0.002442442
NACA 23021,0.268095,0.016431,0.105429,0.365205,0.096127,0.104453,0.029664,-0.037027,0.097203,0.055076,-0.06545,-0.035205,0.002443332
Fage & Collins 4,0.210095,-0.009448,0.24638,0.422955,0.203359,-0.230386,0.076866,0.072796,0.03602,0.036954,-0.05281,-0.012781,0.002443578
S1091,0.185706,0.096531,0.079805,1.001981,0.018363,-0.293655,-0.068282,0.233624,-0.132399,0.047741,-0.072175,-0.09724,0.00244388
USA-35B AIRFOIL,0.173771,0.006007,0.229002,0.508302,0.199895,-0.162073,0.019916,0.020969,0.075985,-0.05761,-0.082966,0.068804,0.002445686
NACA 23018,0.246823,0.010384,0.092438,0.521228,0.10323,0.028198,0.029658,-0.061905,0.059804,0.066159,-0.073743,-0.022273,0.002445688
EPPLER 604 AIRFOIL,-0.148354,-0.023931,-0.043529,0.673432,0.096039,0.103997,0.029561,-0.125906,0.244669,0.011281,0.216491,-0.033748,0.002446236
OAF139 AIRFOIL,0.264003,0.164894,-0.015301,0.774212,0.047874,0.123848,-0.18503,-0.225722,-0.048714,0.166591,-0.05151,-0.015146,0.00245076
GOE 741 AIRFOIL,0.028589,-0.003434,0.537231,0.188426,0.018209,0.2661,-0.073164,0.20909,-0.012884,-0.003028,-0.251488,0.096355,0.002455368
AH 95-160,-0.086139,-0.004121,0.061054,0.669716,0.020955,0.063255,-0.00016,0.187038,0.166033,-0.063972,0.035183,-0.048842,0.002456338
ONERA HOR20 AIRFOIL,0.217763,0.084848,-0.006198,0.171003,0.027015,0.375362,-0.135249,0.094938,-0.026018,0.127889,0.088839,-0.020191,0.002457122
EPPLER 664 AIRFOIL,-0.029483,-0.041879,0.03192,0.322881,0.257205,-0.053866,0.003385,0.002432,0.268998,0.242408,-0.004672,0.000672,0.002458106
Coanda 3,0.253639,-0.002322,0.080058,1.033012,0.036388,-0.394281,0.069484,0.021656,-0.000275,0.028048,-0.083069,-0.042339,0.002458722
P-51D ROOT (BL17.5) AIRFOIL,-0.019645,0.000033,-0.082729,0.973925,0.017245,0.105662,-0.000822,-0.12473,0.110144,0.006979,0.069042,-0.055103,0.002462228
FX 62-K-153/20 AIRFOIL,-0.160834,0.041356,-0.136944,0.862585,0.098629,-0.032265,-0.014875,-0.191956,0.269165,0.002356,0.3354,-0.072617,0.002462404
IST-MT1-24,-0.028475,0.020749,-0.317249,0.401654,0.020796,0.782195,-0.145868,0.055689,-0.188799,0.117866,0.280752,0.000689,0.002467122
NACA 0012-64,0.202156,0.000904,-0.088532,0.98761,0.035555,-0.273335,0.063779,-0.196909,0.133246,0.115232,0.029815,-0.009524,0.002468744
NACA 2424,0.24042,0.020411,0.007881,0.227275,0.051551,0.208822,0.033,0.027643,0.125421,0.048242,0.019292,-0.009961,0.00246894
RAF 19 AIRFOIL,0.162001,0.012817,0.557279,-0.042124,0.040489,-0.185173,-0.001638,0.327717,-0.018497,0.01029,0.088835,0.048004,0.002469786
AS6099 | Ananda-Selig | AIAA Paper 2018-0310,0.130723,0.139245,-0.007622,0.756754,-0.000954,-0.173527,-0.138193,0.267431,-0.15658,0.038586,0.205234,-0.061097,0.002471384
NACA 63(2)-215 MOD B,0.275756,0.020073,-0.078022,0.388607,0.388607,-0.017498,-0.063667,-0.102465,0.079634,0.218367,-0.038771,-0.07062,0.002473662
ONERA NACA CAMBRE AIRFOIL,0.127291,0.001797,0.045845,1.022467,0.035665,-0.122767,0.037824,-0.162701,0.000554,0.0513,-0.033502,-0.003774,0.00247579
GOE 54 AIRFOIL,0.248079,0.162391,0.289649,0.963526,0.014672,-0.24088,-0.127261,-0.130451,-0.016375,-0.034617,-0.085747,-0.042986,0.002477726
GIII BL450 AIRFOIL,0.095208,0.011402,0.146929,1.07506,0.012409,-0.18713,0.005481,-0.141163,0.020188,0.018161,-0.040183,-0.016362,0.00247823
EPPLER 560 AIRFOIL,0.083961,0.03714,-0.0667,0.311176,0.105656,0.189419,-0.090887,0.001992,0.035847,0.144818,0.246459,0.001118,0.002478384
LWK 80-150/K25,0.07933,0.00125,-0.089765,0.998256,0.00271,-0.074186,0.016448,-0.149704,0.219694,0.031239,-0.030326,-0.004945,0.00247958
FX 77-W-270S,-0.229557,-0.051511,0.442381,0.174247,0.013334,0.592255,0.051557,-0.110032,0.03818,-0.038712,0.110559,0.0073,0.002481424
USA 41 AIRFOIL,0.023167,0.007098,0.112206,1.011079,-0.000467,-0.136252,-0.012992,0.03268,-0.086766,0.035375,0.03991,-0.025038,0.002485414
NASA/LANGLEY LS(1)-0013 AIRFOIL,0.086158,0.003122,-0.080594,1.116528,-0.020505,-0.100435,0.023488,-0.18813,0.129969,0.029916,0.01234,-0.011857,0.002486542
GOE 494 AIRFOIL,0.047419,0.010676,-0.117213,1.141728,0.033864,-0.201673,-0.038776,0.124855,-0.066152,0.078579,0.025229,-0.038535,0.002486988
SP4721BS,-0.181433,-0.056003,-0.23771,0.897311,0.166779,0.219466,0.079174,-0.263127,0.097482,0.006781,0.56724,-0.29596,0.00248719
EPPLER 544 AIRFOIL,-0.100225,-0.014348,0.017142,0.800109,0.052316,0.027537,0.028293,-0.187746,0.257177,0.018088,0.112118,-0.01046,0.002489014
EPPLER 428 AIRFOIL,0.295749,0.038396,-0.07158,0.889914,0.021199,-0.058728,-0.051863,-0.131868,-0.028981,0.10902,-0.005429,-0.00583,0.002490032
AG13,0.13648,0.022861,-0.017577,1.209605,0.005746,-0.185687,-0.031542,-0.10092,-0.098099,0.080247,-0.018593,-0.002522,0.00249371
RONCZ 1082T VOYAGER TIP OUTER AFT WING AIRFOIL,-0.041291,-0.01398,0.071164,0.729773,0.01983,-0.013364,0.023828,-0.020015,0.208223,0.0188,0.014593,0.002439,0.002494814
GIII BL369 AIRFOIL,0.039982,0,0.061034,1.168607,0.003485,-0.194375,0.032757,-0.193272,0.009083,0.053132,0.016629,0.002936,0.002495384
MH 120  8.0%,-0.003056,0.023775,-0.267733,1.454079,0.011398,-0.171175,0.011245,-0.15778,-0.01948,0.034444,0.144925,-0.060642,0.002495404
GOE 226 (MVA H.36) AIRFOIL,0.00331,0.007061,-0.001582,0.364025,0.109663,0.164169,-0.049084,0.225428,-0.055006,0.021879,0.210106,0.00003,0.002495458
FX S 03-182 AIRFOIL,-0.217222,-0.020666,-0.117482,0.967943,0.038858,0.150289,0.016184,-0.108896,0.196604,-0.009033,0.17458,-0.07116,0.002496094
GOE 5K AIRFOIL,0.063919,0.004017,-0.142362,1.570361,0.016053,-0.380644,0.046479,-0.167143,-0.070698,0.074073,-0.014116,0.000061,0.002498822
